# BEAST v1.6.1, Build r3651
# Generated Fri Dec 13 10:58:55 NZDT 2013 [seed=1386885535471]
state	posterior	prior	likelihood	treeLikelihood	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline	cognate.loss	meanRate	coefficientOfVariation	covariance	treeModel.rootHeight	tmrca(baltic)	tmrca(baltoslav)	tmrca(celtic)	tmrca(germanic)	tmrca(indoiranian)	tmrca(iraniangrp)	tmrca(italic)	tmrca(northwestgermnc)	tmrca(toch)	tmrca(westgermnc)	age(luvian)	age(avestan)	age(oldnorse)	age(latin)	age(oldpersian)	age(oldhighgerman)	age(hittite)	age(vedic)	age(ancientgreek)	age(lycian)	age(gothic)	age(oldchurchslavonic)	age(oscan)	age(oldirish)	age(tocharian_a)	age(classicalarmenian)	age(oldenglish)	age(tocharian_b)	age(oldprussian)	age(umbrian)
224000	-13977.852197337896	-187.66315425041083	-13790.189043087485	-13790.189043087485	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	4.0	1.0	12.0	5.0	-Infinity	1.9638044039189462E-4	1.0	0.0	NaN	7909.837349965431	1356.21807800596	3216.4525655014936	2459.6937695311917	2303.476368607564	3866.0642420357613	2910.5949909499163	2857.907443868975	1953.336392178283	1780.481461982779	1529.9867271746273	3119.0774913463856	2577.3706160382067	744.5863511641178	2154.5613621444772	2459.3811562593596	1036.1216706920138	3339.750383555267	3093.2293180081247	2345.6378679426457	2627.752445296892	1647.6557458992675	924.7435123689875	2112.4894873002186	1116.231642285077	1457.0919518792994	1527.3784957134112	1013.8342127188607	1302.0918038928771	653.1107333219195	2320.73058381097
226000	-13990.860165085043	-202.78821417244242	-13788.071950912601	-13788.071950912601	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	2.0	10.0	5.0	5.0	-Infinity	1.8759227850243389E-4	1.0	0.0	NaN	7748.010968040128	1385.4022792634314	3337.910004788872	3245.667731817497	2301.007756186176	3746.3126791764985	2864.1412128595243	2834.035687110578	1903.6715392903322	1776.0400572883916	1475.4990038846056	3119.0774913463856	2554.3215047814947	841.4038888353663	1940.4164922726582	2378.1192652469495	1036.1216706920138	3377.1317873786134	3078.7730492146607	2504.0226531572007	2646.8618622296394	1636.3371032838959	1078.9958203944384	2440.263421114708	1237.2286517826149	1244.772911625269	1505.3424580712995	1046.2487116156772	1382.612875710161	547.2537063561209	2563.3872377709417
228000	-13968.565630095842	-190.87050276577276	-13777.69512733007	-13777.69512733007	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	2.0	13.0	2.0	1.0	-Infinity	1.8573413130006257E-4	1.0	0.0	NaN	7913.213693089031	1366.5285470643462	3327.677217684062	2926.203566471801	2245.474541565423	3855.990395363837	2834.4764656928933	2831.046419171146	1917.554574682431	1718.4699136119707	1522.2364086545592	3119.0774913463856	2554.3215047814947	753.3108138176965	2147.653606594466	2386.045048353883	1007.6819136314774	3227.456838937002	3013.658420709879	2364.307610182623	2615.376213059573	1644.6841912487637	1084.1420551826066	2244.966342905644	1179.1342541689758	1418.110684105961	1426.1705265036092	982.9801193754606	1285.2769709273937	818.9927894184696	2450.1244776185586
230000	-13973.448459046207	-189.6466087637409	-13783.801850282467	-13783.801850282467	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	3.0	10.0	5.0	4.0	-Infinity	1.8251383751801496E-4	1.0	0.0	NaN	8178.484095793236	1356.4483507453042	3373.183359603319	2616.8908545101476	2232.5494269304304	3828.625437578103	2745.4692486761164	2826.6103689066927	1862.24345078016	1793.2388544183239	1541.671013946733	3119.0774913463856	2570.314942425556	790.2952774520863	2043.143680290117	2367.715187375593	1031.3057186270826	3180.152096915256	2883.9552826566965	2469.269631450507	2584.6414778842413	1644.6841912487637	1019.5979964081193	2236.194522863229	1144.908857712726	1311.088449151879	1345.955360860693	909.2633903392414	1335.8988523013677	797.9014487680453	2371.565400014507
232000	-13967.945374694438	-179.30920527449112	-13788.636169419948	-13788.636169419948	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	2.0	7.0	7.0	2.0	-Infinity	1.8479223555779463E-4	1.0	0.0	NaN	8175.187563811139	1346.4540480699568	3345.249721513879	3025.312746757626	2465.4936328343492	3824.770462037249	2786.046513658911	2825.44387015271	1952.5676749883885	1789.9243615502662	1541.625153878698	3129.30562400241	2504.6280176169826	790.2952774520863	2130.116943945476	2458.8875489117104	1069.847995790548	3303.654378754997	3111.047168587283	2346.737822412008	2550.934194516094	1654.1762675066063	981.9894039155729	2298.476525178958	1252.5956425792772	1368.0527373865477	1528.718002304693	970.1711858697009	1333.5567255604788	632.0431592165747	2439.2761193751353
234000	-13968.908974797212	-180.11070414069926	-13788.798270656513	-13788.798270656513	Infinity	Infinity	Infinity	Infinity	Infinity	9.0	6.0	4.0	2.0	2.0	-Infinity	1.8913938325437486E-4	1.0	0.0	NaN	8669.47455076223	1395.6028199927891	3353.0877789878796	2816.145219530213	2338.5863786851487	3796.1185833064756	2829.5979453035457	2838.7879927997647	1932.5723038625651	1815.3819766544234	1559.4381293159568	3126.390159914217	2525.002124913228	746.8592393352085	2091.155695010969	2406.889561992804	1043.2300860561659	3221.1758298628474	3140.063596739665	2462.4318503096974	2490.845376023796	1674.929368836664	1030.9088413502773	2318.753601314013	1227.275324250172	1354.9993035084603	1436.6066701049049	1042.3688058958048	1382.8767956893234	620.3847565499822	2318.8584672601955
236000	-13970.162824775156	-191.77924627272114	-13778.383578502435	-13778.383578502435	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	3.0	1.0	4.0	11.0	-Infinity	1.8735965251740107E-4	1.0	0.0	NaN	8151.594757019224	1364.1830397515569	3379.4754298513903	2682.9609625661064	2369.2316212310207	3729.484572386876	2813.1819629701827	2815.659243595242	1947.1517830177945	1784.3762060756758	1553.682868531763	3096.49570739235	2573.8830769921533	850.5563953899975	2169.7579043814962	2294.0666677344	1014.1575305827128	3175.0882782022563	3157.0874155353017	2499.7302082180636	2596.2019428179065	1689.208473803507	962.2484591628859	2251.376289013056	1239.0243295601772	1401.39664511858	1473.4781947292242	948.218387947289	1297.1566753454142	691.5445056387459	2288.0029032736948
238000	-13968.616607364293	-185.71364814791335	-13782.902959216379	-13782.902959216379	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	9.0	6.0	1.0	6.0	-Infinity	1.9123319661316487E-4	1.0	0.0	NaN	7817.604890691085	1317.819598181523	3335.0397878508343	2845.282803530609	2396.668746732275	3743.9117708061262	2801.3964273997412	2821.259726663974	1925.0023677365327	1830.3352361251125	1572.1765550161804	3088.100072680509	2525.524371117468	793.1820578419415	2102.65589425739	2293.46649210092	1072.677376306783	3193.383300162899	3019.1611492221527	2309.7240738765613	2570.738303588076	1677.5745279581008	979.5119026533566	2302.988382454312	1287.6315200464298	1337.1212943709268	1389.8742286811396	1020.839642769413	1400.9783741939718	697.283273565453	2341.983334213928
240000	-13972.501064189102	-180.27015804314047	-13792.230906145962	-13792.230906145962	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	7.0	1.0	8.0	2.0	-Infinity	1.8651021614223456E-4	1.0	0.0	NaN	8035.84004537826	1368.7477719751503	3365.25329736444	2807.5459026957205	2402.228084223216	3807.9650371091975	2851.8880891411204	2832.7969171772525	1942.278435265894	1867.9720707168203	1598.98303575325	3123.096720910277	2541.7151445962286	773.933264698419	2075.137862329634	2457.9449829340733	1125.553535067125	3432.1102324806593	3007.5451036792265	2451.994997206756	2382.1504681827023	1679.9181147044515	1058.3696305352487	2278.166635033061	1163.1086633080852	1464.7604914948756	1424.8773690531668	983.3767137568254	1339.3732476937932	601.7846625980668	2423.5675380809166
242000	-13972.666016572264	-188.53832374210796	-13784.127692830156	-13784.127692830156	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	10.0	3.0	2.0	2.0	-Infinity	1.8009726253009943E-4	1.0	0.0	NaN	8557.563517359384	1382.9820827466397	3370.5929571780953	2918.0909041733303	2467.8020498248316	3790.330544484835	2830.040358867844	2814.1779312111125	1955.9677568688273	1867.3170890250203	1539.696480683484	3142.4992997740055	2536.6342567363085	799.7597182312915	2075.137862329634	2388.781906314099	972.4356737754117	3390.7808379197068	3104.011851178048	2412.7619658756557	2652.093021641563	1679.9181147044515	974.0805530074266	2248.324772566067	1051.1679255213855	1329.2870264559333	1299.1819574605406	1009.1339569857761	1353.2736848541635	581.1758315837686	2295.585935551513
244000	-13972.297790348763	-182.85189322708476	-13789.445897121677	-13789.445897121677	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	16.0	2.0	1.0	1.0	-Infinity	1.7923809864689645E-4	1.0	0.0	NaN	7997.784024018697	1350.3179494258145	3277.9617406347934	2994.4972260553914	2213.7900552345704	3922.25152147203	2831.011320997429	2818.4000242931406	1894.4414159784326	1884.2018308668112	1528.4645476287176	3124.734444987013	2536.424574098004	738.7667848411701	2034.2273808279697	2378.552938159736	998.4916052141051	3384.5818850481205	3106.3497801029766	2412.7619658756557	2546.0873803943136	1658.7171431617312	1012.4269786425613	2155.452486656635	1278.9303022783006	1480.059943805264	1344.120276614701	970.69952252716	1393.272855157605	653.9413200541842	2256.4093246766643
246000	-13977.68061942883	-181.39795593043456	-13796.282663498394	-13796.282663498394	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	10.0	3.0	1.0	4.0	-Infinity	1.8269082186049755E-4	1.0	0.0	NaN	7929.492845240554	1360.477062912668	3330.1488312538468	2822.4440904078892	2298.6548951361187	3914.0405651128294	2842.4158639227676	2855.052355598876	1908.4361811378399	1821.1377142099195	1572.1196736427844	3119.775510149192	2538.1056611597783	769.1179169350238	2136.419367638058	2345.9834269980556	1096.130437005397	3172.5699151588806	3106.3497801029766	2338.4435848171465	2406.3288349012837	1646.5238142492408	993.0172061109846	2255.165823273967	1217.3292249986891	1284.2696264199803	1428.3062713194581	982.8871001786846	1472.3457041181316	748.6352390234465	2328.5065725287313
248000	-13984.599333819224	-189.92574464670125	-13794.673589172522	-13794.673589172522	Infinity	Infinity	Infinity	Infinity	Infinity	7.0	5.0	3.0	6.0	2.0	-Infinity	1.9011026027749054E-4	1.0	0.0	NaN	7731.820694670085	1296.3902142139668	3346.1679845924123	2899.851436183357	2384.4174895424285	4046.404494147748	2833.912602952358	2917.359254153774	1953.1480942595472	1865.8675927630043	1540.323231002072	3167.709126201578	2538.1056611597783	774.0851755256482	2208.7658842968835	2419.933011942452	1032.8206931426434	3327.2348469848316	2975.175299224415	2445.068517873542	2443.574993798701	1620.6601460622273	1036.991833709892	2458.101863640918	1218.2378711215408	1385.863984564257	1488.1075011077935	1076.222098381775	1480.7637846686475	748.6352390234465	2522.006156610414
250000	-13982.684956639456	-185.34486807577105	-13797.340088563686	-13797.340088563686	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	3.0	5.0	6.0	4.0	-Infinity	1.874595857725206E-4	1.0	0.0	NaN	7884.254559227307	1383.542790402541	3344.740430538244	2697.410526051355	2292.253797213665	3688.00415303318	2889.068816912581	2819.743916239268	1911.9028861066893	1830.5603571794038	1500.2544711771636	3179.956757020677	2529.1122965323793	784.8140496058705	1985.2966654322072	2484.0846152278104	1022.5768793309975	3037.8426142881794	2996.0160566404734	2402.3747854996086	2409.297075223051	1675.3241522170301	1080.1799593236674	2223.9271530827164	1179.236986814356	1381.0768134453888	1390.5254112316386	1044.8869578281967	1434.4893152187497	509.06468696555083	2385.0876200389575
252000	-13970.579209779262	-188.13999785241415	-13782.439211926847	-13782.439211926847	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	1.0	5.0	13.0	1.0	-Infinity	1.8180103664910767E-4	1.0	0.0	NaN	7732.2782717369255	1376.376560390149	3364.3301519416054	2732.71815266359	2295.845407672423	3913.5923890299764	2879.62053706406	2864.0411332391386	1909.4489356664121	1828.3665624595808	1519.1843850028492	3160.6835722436026	2550.888166331231	706.1699357266747	2144.415855457409	2376.796425730742	1063.3685812649362	3330.3477548183255	3168.9986236277937	2402.3747854996086	2621.299104250315	1675.3241522170301	907.8246124944842	2234.7137779654463	1225.5429275675083	1416.0591247316838	1386.5175797594143	1029.076007645878	1366.729859948656	668.8480704605345	2382.2085023136888
254000	-13984.738292873979	-180.4072042198093	-13804.33108865417	-13804.33108865417	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	5.0	10.0	2.0	4.0	-Infinity	1.908006075187289E-4	1.0	0.0	NaN	8202.333835308096	1384.3491772428372	3327.1209947211146	2730.924292372399	2351.597005341392	3846.2912700370503	2876.8039333678075	2820.249365744929	1945.6405522130553	1842.1668963681718	1518.9227854502067	3160.6835722436026	2526.8438618789373	829.6860809130841	2076.3591446813084	2376.796425730742	1072.3958861463038	3516.929261023022	2868.4207689797395	2470.839134257936	2347.588067541618	1651.0941739922118	1001.6663615457596	2298.6349535158124	1220.1588846566049	1465.9198753205126	1488.2934071918685	1095.4597026194035	1393.5987739904144	735.0911528565824	2292.604061224962
256000	-13972.13451792374	-184.28373292436646	-13787.850784999373	-13787.850784999373	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	3.0	2.0	13.0	4.0	-Infinity	1.773067792987522E-4	1.0	0.0	NaN	8109.472749578916	1385.5656222870623	3345.5521084020656	2883.3253779111847	2317.6436927186774	3934.710764872641	2851.2118962402774	2835.377154927392	1906.9148794176388	1869.627189134979	1530.76253467662	3096.1287038759015	2575.3160656074115	813.6775764673007	2076.3591446813084	2405.766010935496	986.7135454018111	3133.430539188347	2983.76823846219	2472.1155214779733	2457.1688491183354	1651.784625731338	1074.8912674838225	2282.5584426989044	1188.0647409401677	1308.8975021604085	1465.6033566703334	947.4868217716348	1314.893201241409	693.7700801425681	2336.641807137289
258000	-13973.082722230094	-194.20095404783197	-13778.881768182262	-13778.881768182262	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	6.0	8.0	4.0	4.0	-Infinity	1.805205984318655E-4	1.0	0.0	NaN	8073.102816985739	1340.6958634282757	3277.6972766021063	3112.3086510128423	2346.363930412513	3870.503435817847	2826.5835261820985	2829.1092661186703	1982.2832501042133	1781.9250047005132	1548.6714723150337	3088.314267366357	2446.7013593974643	785.9894661527198	2083.7297605448966	2304.8514195961798	1097.5217173014078	3178.597806469668	2962.024440136069	2368.49207071917	2657.813497109433	1651.784625731338	957.5956827532898	2380.6047106125657	1079.913561161269	1355.4621575246742	1470.4589874387411	947.4868217716348	1353.9040305921078	648.8898306784029	2460.6727838283214
260000	-13970.525398730328	-184.72718860088418	-13785.798210129444	-13785.798210129444	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	6.0	7.0	5.0	4.0	-Infinity	1.849412464760692E-4	1.0	0.0	NaN	7820.976318940496	1340.2701676753138	3273.724220825428	2878.7818956166357	2510.980157064752	3872.355741996633	2744.193334172294	2829.6207439463487	1992.894477204553	1758.040844946723	1550.413983871692	3096.1838296717006	2595.3663375789924	757.6878244954595	2174.359538937194	2267.7596640740367	989.0490889866685	3283.443180798711	2962.024440136069	2445.012267900451	2538.858928384544	1667.5745695068767	974.0675933665424	2297.852950057717	1212.1193905871835	1363.4909638603867	1470.4589874387411	959.298733574726	1266.2632647237738	555.8803417297105	2354.161292344064
262000	-13973.551851274176	-183.41413551826864	-13790.137715755907	-13790.137715755907	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	3.0	10.0	1.0	6.0	-Infinity	1.8734883750342568E-4	1.0	0.0	NaN	8202.103975229664	1376.7633389142418	3365.92892556844	2796.7564258846146	2246.33178315318	3909.0900671104077	2889.053296634662	2853.8666722062917	1857.458172598592	1720.220466634502	1549.9415398816416	3096.1838296717006	2544.491990120619	709.3984759509142	2076.294311281211	2421.5711357695004	1034.8405333023234	3350.590110182002	3031.9094854007076	2474.935341938504	2471.415896553531	1696.73576571849	1016.5983332467905	2369.8468597967194	1195.5340593353717	1283.8333672741107	1425.7081292615146	979.7922516651281	1231.300274118185	570.8858617186564	2354.161292344064
264000	-13975.951320861988	-194.27115975622547	-13781.680161105764	-13781.680161105764	Infinity	Infinity	Infinity	Infinity	Infinity	13.0	1.0	2.0	3.0	4.0	-Infinity	1.8016614524135952E-4	1.0	0.0	NaN	7887.615743147669	1341.5819988025623	3360.9632008736266	3112.5389289080126	2297.574386340904	3883.497298715161	2786.290535906953	2846.870198056955	1823.0614483166887	1707.3288832059613	1537.3436661605128	3096.1838296717006	2602.352474697582	785.0826674649646	2128.245858158621	2267.338107272696	1022.3153521228007	3205.7799180027196	3024.501048985731	2412.8646881665227	2590.8403108318657	1685.6048495246416	987.2568901984483	2289.883746049018	1168.7012277200206	1308.0827805438416	1216.4060976708904	971.738616081062	1292.6041373353921	627.3744157359429	2448.125267617759
266000	-13974.72329828775	-189.7345414389548	-13784.988756848796	-13784.988756848796	Infinity	Infinity	Infinity	Infinity	Infinity	13.0	3.0	3.0	3.0	1.0	-Infinity	1.7335273122922094E-4	1.0	0.0	NaN	8716.60835013603	1338.1282003036672	3331.072975026349	3072.4445096548598	2380.3408437707367	3778.4426010648344	2847.4353115771273	2837.4320658274173	1988.2830432934625	1782.6011157537191	1533.235452631767	3023.624245174813	2604.087961574476	807.2580245703208	2129.310016311358	2432.35601913629	1014.2539975109981	3271.1186379570368	2977.5026867278484	2405.711815499095	2608.1004156086865	1650.443706613804	1050.071133566749	2328.2257556094514	1192.2157060546322	1308.0827805438416	1299.5327946566485	1004.1078346759778	1351.7086970445455	554.0998995307683	2424.398285286489
268000	-13970.125074911432	-188.4354356941029	-13781.68963921733	-13781.68963921733	Infinity	Infinity	Infinity	Infinity	Infinity	8.0	5.0	1.0	4.0	5.0	-Infinity	1.9141936455690739E-4	1.0	0.0	NaN	7633.426466027914	1329.6646590176194	3219.4261950600903	2685.0580303200336	2284.1291625259296	3764.3630628358956	2747.416683725637	2815.7387782811334	1932.0060783561992	1748.1334390303555	1532.2767583816355	3046.1113424434675	2523.774370284267	828.4061629448325	2115.24108039682	2223.6091709941506	1075.616853495522	3241.735436453353	3044.6449498633283	2444.6404082914423	2431.1923295116835	1632.0842043010232	973.752111033307	2304.6450857374566	1112.701070923247	1338.2741901574504	1439.5147788568238	990.5330097668268	1308.480304306763	722.1498056998864	2454.093272703857
270000	-13974.65864078693	-182.37585690721548	-13792.282783879715	-13792.282783879715	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	7.0	6.0	1.0	5.0	-Infinity	1.9498974778434845E-4	1.0	0.0	NaN	7714.890956715379	1344.8312758221468	3158.657862094885	2632.283257653623	2348.8004233302195	3621.714390856869	2727.124652224786	2866.597674674327	1853.3301725055308	1785.931220916508	1519.687922385345	3046.1113424434675	2458.3332435689917	812.7725042396219	2059.6196576664993	2359.982689267669	1035.5161549343563	3387.1327720446684	2869.744778352752	2386.066508523726	2574.965039095678	1678.449486700583	980.4403972408545	2264.6097182553176	1150.8621205581683	1418.3383164158608	1449.3797482562663	1031.3228139457594	1294.5146766495725	595.5268071731191	2337.4255623886593
272000	-13981.22230605163	-189.0141623138992	-13792.208143737731	-13792.208143737731	Infinity	Infinity	Infinity	Infinity	Infinity	8.0	3.0	7.0	1.0	4.0	-Infinity	1.8006889966616554E-4	1.0	0.0	NaN	8148.30102362706	1363.6634368332286	3283.8005508121405	2867.4168075434436	2281.4931535688397	3888.2528624844767	2946.0450296475738	2847.3536578133585	1920.1939683823607	1850.1142889297248	1568.7056929917771	3107.1435685822266	2517.5998144566365	808.0894173256505	2059.6196576664993	2473.587657528352	1035.5161549343563	3321.5246798835788	2881.5483626061055	2434.616556153277	2543.53659898952	1668.1112248427203	946.8413416644275	2358.632576596813	1274.541004656578	1514.3415215139855	1556.5019934984607	995.4680679356248	1345.9807596061275	817.4724402032296	2468.235550246887
274000	-13978.902713190244	-185.77320191071666	-13793.129511279527	-13793.129511279527	Infinity	Infinity	Infinity	Infinity	Infinity	12.0	2.0	2.0	2.0	5.0	-Infinity	1.8333537707620055E-4	1.0	0.0	NaN	7954.746049052933	1335.3187445645792	3081.670264839284	2782.6000912397644	2329.2946196941834	3812.045846843443	2837.8814345326855	2810.5172366341603	1903.2045631354022	1868.4014850159308	1530.540571939443	3107.1435685822266	2533.2204562017687	808.0436280005848	2104.379480698137	2408.3888909305424	1003.9990547560423	3245.1215868912927	2961.462563984911	2423.096459096328	2507.926012683563	1671.747044933207	1035.1326649705918	2336.0266731550464	1237.3010390032996	1439.609023739828	1466.138663761873	902.8635561884979	1383.2626737948071	795.0089801912713	2424.599704053641
276000	-13974.78702725462	-187.69469191450918	-13787.092335340112	-13787.092335340112	Infinity	Infinity	Infinity	Infinity	Infinity	8.0	7.0	2.0	4.0	2.0	-Infinity	1.9647763112966963E-4	1.0	0.0	NaN	8044.447904403685	1342.11821461001	3353.4175339062967	2694.288464945528	2296.5467059730067	3746.7915248361255	2759.215664396785	2809.158602232597	1859.2515251467353	1843.7837819900979	1529.483789866016	3107.1435685822266	2452.0533143462285	735.5592872274038	2016.7007637864267	2465.3007992193493	1035.2126529253887	3156.8950482953464	3015.426926463208	2388.3732477801527	2512.4077728483835	1683.554917171225	970.4234797028955	2303.3534587080767	1148.6365456799465	1371.2565397573824	1319.138260802316	935.9659491876695	1289.343058751022	779.5172493113565	2411.132052354207
278000	-13967.006321443654	-187.618644832916	-13779.387676610739	-13779.387676610739	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	3.0	3.0	3.0	10.0	-Infinity	1.9235297245358434E-4	1.0	0.0	NaN	7516.820426775501	1350.9134394084288	3274.6398606840185	2736.269016636637	2297.797363964585	3777.5393185995185	2841.1076887798845	2814.3093158627707	1918.5070814556532	1795.0689262256983	1542.9073561394728	3165.791526251826	2593.002290277041	754.0509606463548	2206.7741487818603	2385.9096925361187	1073.570858747061	3364.7320569991293	3042.6756447050684	2429.062246526227	2620.1033196645776	1629.0564861438581	972.01420321591	2383.9884597927507	1270.9580760710844	1356.1045916171902	1513.7241864603043	1006.1895773103986	1402.496749536131	517.0660407034179	2435.4064517399534
280000	-13976.417965866685	-198.7747037143859	-13777.6432621523	-13777.6432621523	Infinity	Infinity	Infinity	Infinity	Infinity	8.0	1.0	3.0	2.0	9.0	-Infinity	1.9183753677377217E-4	1.0	0.0	NaN	7738.093131651975	1362.0045344575813	3328.7310052789267	2736.8391013986025	2228.6611661955117	3797.134138274652	2835.4637035280803	2852.064232864271	1893.6026661524622	1779.119556678749	1566.4631429642811	3143.6482111978985	2609.3169221788253	796.4977989709093	2106.2856967766465	2331.6931939113433	1032.8573402567563	3248.7174632830965	3200.0646661398064	2353.777128933187	2664.355534575618	1674.8282979351986	1069.8846034741666	2329.452033729799	1012.3263168156087	1283.1144959246258	1394.9020580677213	1010.3585659173509	1391.769258381309	768.5062317264399	2340.4573136515787
282000	-13983.3708178579	-184.74750749157192	-13798.623310366329	-13798.623310366329	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	4.0	4.0	2.0	8.0	-Infinity	1.8971500374797765E-4	1.0	0.0	NaN	8184.541568910081	1387.0462917526152	3352.915940927777	2771.9634526002706	2300.4606832274417	3635.722217077683	2836.6412667111776	2879.7217448063816	1896.7852064696535	1847.5327395144463	1518.7373009625355	3136.9510589919264	2518.717555690635	796.4977989709093	2030.1740412069348	2474.47752476194	1009.1368726865999	3353.6510079434734	3012.931832582237	2431.020050124457	2533.1330073059166	1600.791001703961	925.6898458060174	2317.3917625899485	1152.8911989944502	1385.5009179532797	1543.4666627101476	1017.3283468869308	1513.2282080446444	510.7925952632216	2205.1684675970655
284000	-13973.99628316637	-188.87897791036107	-13785.11730525601	-13785.11730525601	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	15.0	1.0	2.0	4.0	-Infinity	1.8518105783271014E-4	1.0	0.0	NaN	8275.790627784063	1350.507364470723	3314.90071785386	2841.920629300209	2317.741934959221	3821.489340410234	2851.816136220139	2852.972873355252	1875.0679621637341	1847.6813969269137	1525.3469065900226	3169.4571367959693	2518.717555690635	755.525760241631	2141.262964254582	2395.8271996389276	1051.5130961114487	3091.5383370790883	2943.2167586710393	2421.472086546191	2615.94215185386	1655.9052484142849	961.889080998621	2260.8894749849565	1078.9861607142104	1331.4192412611578	1385.4012582466876	1012.73998202674	1247.737020252322	762.1713961022059	2372.72313818154
286000	-13980.882436655857	-188.15774902255296	-13792.724687633303	-13792.724687633303	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	3.0	6.0	7.0	3.0	-Infinity	1.962188028946902E-4	1.0	0.0	NaN	8215.708800736265	1356.0478159561535	3385.419121910527	2482.1471054893273	2330.920507874237	3599.4409706839274	2910.110855257508	2814.417387505632	1925.0168952267384	1773.8999616342337	1544.4604642415843	3134.238989461021	2627.5076218602303	765.572847313813	2129.5625498398817	2520.091919564998	1098.5333712810398	3250.904932449169	2842.686533380352	2411.0324076707925	2494.6674560826596	1693.8718140675005	977.6475816454968	2234.611023982003	1088.953012222371	1360.2448126406184	1374.0980380254134	920.43997371686	1312.4913833166659	648.0635360209943	2429.270979356185
288000	-13975.679132112284	-183.3559191208037	-13792.32321299148	-13792.32321299148	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	9.0	3.0	4.0	2.0	-Infinity	1.9397636248559338E-4	1.0	0.0	NaN	7532.882937411334	1347.6493457095091	3209.471357620143	2499.105399139159	2347.851107302241	3634.0371705782013	2897.111191039347	2827.830932345067	1885.9082959936613	1697.4508974454773	1539.1783902246295	3202.8630454030013	2438.035198981153	840.8803756165565	2129.5625498398817	2468.84340736775	1118.82710035553	3196.2258708202908	2810.655450661795	2411.0324076707925	2484.254779290583	1666.403998384414	1060.3688265883047	2274.389199192455	1098.0730923226065	1266.7697943294088	1396.7644590767716	977.1168301070181	1324.5438523040293	594.9360935112944	2413.541513393543
290000	-13985.885695307756	-189.41792855949467	-13796.467766748261	-13796.467766748261	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	1.0	2.0	12.0	7.0	-Infinity	2.0357035832930682E-4	1.0	0.0	NaN	7622.4943990402035	1308.6908331967857	2930.1216174890005	2587.573549155747	2262.8818210531686	3784.528291629093	2747.029778623668	2876.341862348951	1899.5013221467254	1680.0289304490357	1560.2505170490438	3219.2163575476216	2586.168617746104	868.2217729560828	2156.119797741059	2366.876277178823	1065.6478630224244	3457.364643496427	2895.201975911943	2411.0324076707925	2510.7684051125857	1637.8454782070005	1086.5356791705317	2255.0948989219696	1059.5743415507927	1296.4411400166846	1327.0706242567433	995.6533641726093	1444.844214929324	761.0660041105177	2378.2182574276962
292000	-13977.451938592343	-188.2123160558572	-13789.239622536486	-13789.239622536486	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	1.0	3.0	11.0	3.0	-Infinity	1.9965520057804479E-4	1.0	0.0	NaN	7370.642328718328	1345.1546986629633	2998.641752409385	2555.649789057606	2304.7136365685487	3680.552587577754	2692.7002535139336	2825.642381814321	1937.167033345931	1699.0777274509553	1567.0560248197069	3217.4334908247456	2440.293495548069	858.210375371938	2156.119797741059	2331.5116782426826	1027.3921691581418	3389.5210411034536	3047.2850790441216	2436.488448800216	2627.0230134220424	1636.9335918703189	1020.47638823536	2300.8858733192883	1090.4911594252628	1275.113575101942	1401.9544273937254	1011.6420802516972	1237.3729483200364	557.1068217824264	2405.2075812986154
